,targetAnim,left_anim,right_anim,right_landolt,left_landolt,condition,corrAns,audioPos,repetition,trial_in_rep,trial,trial_idx,key_pressed,reaction_time,date,frameRate,expName,participant,corrCheck
130,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,1.0,64.0,145.0,61.0,h,0.500197575137,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
131,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,1.0,65.0,146.0,37.0,b,0.450512742304,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
132,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,1.0,74.0,155.0,21.0,b,1.0840863670999998,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
133,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,3.0,164.0,17.0,b,0.567343431787,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
134,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,6.0,167.0,49.0,b,0.584008656646,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
135,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,2.0,8.0,169.0,69.0,b,0.38385587498499996,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
136,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,2.0,10.0,171.0,77.0,h,0.350221914647,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
137,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,13.0,174.0,41.0,h,0.600170229867,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
138,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,2.0,18.0,179.0,53.0,b,0.700760535998,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
139,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,2.0,20.0,181.0,37.0,b,0.667414324242,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
140,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,2.0,25.0,186.0,29.0,h,0.633825084049,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
141,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,28.0,189.0,57.0,h,0.667395629731,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
142,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,36.0,197.0,73.0,h,0.8672885212870001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
143,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,39.0,200.0,25.0,h,0.900862366005,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
144,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,2.0,50.0,211.0,45.0,h,0.767358020821,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
145,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,60.0,221.0,33.0,b,0.683797665464,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
146,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,63.0,224.0,65.0,b,0.600703206219,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
147,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,2.0,70.0,231.0,21.0,b,0.7173663783609999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
148,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,2.0,243.0,25.0,h,0.8006510815610001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
149,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,3.0,4.0,245.0,53.0,b,0.516969102042,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
150,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,8.0,249.0,57.0,h,0.7506176514139999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
151,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,19.0,260.0,33.0,b,0.750287748582,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
152,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,3.0,28.0,269.0,61.0,h,0.517021519932,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
153,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,3.0,30.0,271.0,69.0,b,0.550110774042,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
154,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,3.0,37.0,278.0,21.0,b,0.567410512027,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
155,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,3.0,39.0,280.0,45.0,h,0.7339733203990001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
156,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,3.0,51.0,292.0,77.0,h,0.5006304809650001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
157,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,3.0,53.0,294.0,29.0,h,0.851104221438,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
158,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,65.0,306.0,65.0,b,0.584093698257,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
159,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,68.0,309.0,17.0,b,0.450343392193,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
160,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,3.0,71.0,312.0,37.0,b,0.45030417041599996,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
161,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,75.0,316.0,73.0,h,0.48409391820299996,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
162,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,77.0,318.0,41.0,h,0.5839393770579999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
163,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,0.0,321.0,57.0,h,0.567576929665,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
164,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,4.0,8.0,329.0,37.0,b,0.467018514144,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
165,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,4.0,14.0,335.0,77.0,h,0.517028484537,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
166,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,15.0,336.0,33.0,b,0.733659179576,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
167,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,4.0,16.0,337.0,21.0,b,0.450279244425,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
168,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,17.0,338.0,41.0,h,0.48380836896799995,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
169,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,4.0,28.0,349.0,45.0,h,0.584122656408,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
170,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,4.0,33.0,354.0,53.0,b,0.516780690858,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
171,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,39.0,360.0,73.0,h,0.483904773908,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
172,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,4.0,48.0,369.0,61.0,h,0.867569671813,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
173,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,4.0,56.0,377.0,29.0,h,0.584164444095,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
174,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,61.0,382.0,17.0,b,0.575109344456,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
175,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,4.0,70.0,391.0,69.0,b,0.383586087773,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
176,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,72.0,393.0,65.0,b,0.500724319994,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
177,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,77.0,398.0,49.0,b,0.533955065766,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
178,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,78.0,399.0,25.0,h,0.417194755573,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
179,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,2.0,403.0,41.0,h,1.11768147221,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
180,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,5.0,6.0,407.0,45.0,h,0.600701006857,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
181,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,5.0,8.0,409.0,77.0,h,0.683758443687,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
182,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,5.0,10.0,411.0,29.0,h,0.38364107157399996,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
183,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,11.0,412.0,17.0,b,0.700479018924,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
184,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,35.0,436.0,65.0,b,0.633869437646,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
185,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,38.0,439.0,73.0,h,0.567275251873,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
186,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,46.0,447.0,25.0,h,0.433712990402,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
187,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,5.0,50.0,451.0,61.0,h,0.617336907046,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
188,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,51.0,452.0,57.0,h,0.617095711408,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
189,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,5.0,54.0,455.0,21.0,b,0.633755071336,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
190,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,5.0,58.0,459.0,37.0,b,0.450739275591,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
191,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,5.0,61.0,462.0,69.0,b,0.584099929765,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
192,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,62.0,463.0,33.0,h,0.349990616101,2020_Feb_26_0910,59.9527072484,duckFrog,2,False
193,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,5.0,77.0,478.0,53.0,b,0.600663251316,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
194,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,79.0,480.0,49.0,b,0.567108467643,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
195,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,6.0,4.0,485.0,37.0,b,0.433915697373,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
196,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,6.0,9.0,490.0,21.0,b,0.48416209813100003,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
197,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,6.0,10.0,491.0,53.0,b,0.750821824622,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
198,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,6.0,17.0,498.0,17.0,b,0.41720245330399996,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
199,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,6.0,22.0,503.0,77.0,h,0.35024903998400003,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
200,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HcongWN,b,wnR.wav,6.0,23.0,504.0,69.0,b,0.567331335347,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
201,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,6.0,24.0,505.0,33.0,b,0.500282983325,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
202,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,6.0,27.0,508.0,45.0,h,0.350530923635,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
203,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,6.0,28.0,509.0,57.0,h,0.41685935435800003,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
204,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,6.0,34.0,515.0,49.0,b,0.367143364041,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
205,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,6.0,36.0,517.0,25.0,h,0.450518973812,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
206,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,6.0,57.0,538.0,41.0,h,0.500561201377,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
207,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,6.0,58.0,539.0,29.0,h,0.333667023937,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
208,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HcongWN,h,wnL.wav,6.0,76.0,557.0,73.0,b,0.41717276204099996,2020_Feb_26_0910,59.9527072484,duckFrog,2,False
209,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HcongWN,h,wnR.wav,6.0,77.0,558.0,61.0,h,0.517051944305,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
210,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HcongWN,b,wnL.wav,6.0,79.0,560.0,65.0,b,0.41733551410999997,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
211,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,0.0,7.0,8.0,62.0,h,1.01760434828,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
212,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,0.0,37.0,38.0,58.0,b,1.0678085947700002,2020_Feb_26_0910,59.9527072484,duckFrog,2,False
213,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,0.0,41.0,42.0,34.0,b,0.800789640765,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
214,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,0.0,58.0,59.0,42.0,h,0.6839072665170001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
215,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,0.0,60.0,61.0,26.0,h,0.8174977529999999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
216,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,0.0,61.0,62.0,70.0,b,0.8505697788500001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
217,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,0.0,67.0,68.0,78.0,h,0.700948214042,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
218,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,0.0,71.0,72.0,38.0,b,0.767641370694,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
219,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,0.0,75.0,76.0,66.0,b,0.5506309208429999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
220,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,0.0,76.0,77.0,30.0,h,0.733924934655,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
221,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,0.0,78.0,79.0,50.0,b,1.05078707484,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
222,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,1.0,1.0,82.0,18.0,b,0.584145749614,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
223,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,1.0,9.0,90.0,46.0,h,0.917501931763,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
224,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,1.0,13.0,94.0,70.0,b,0.700885899074,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
225,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,1.0,15.0,96.0,66.0,b,0.633768267464,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
226,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,1.0,19.0,100.0,74.0,h,0.667327449817,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
227,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,1.0,42.0,123.0,50.0,b,0.633823984375,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
228,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,1.0,51.0,132.0,62.0,h,0.667217115653,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
229,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,1.0,52.0,133.0,22.0,b,0.700782162952,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
230,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,1.0,56.0,137.0,78.0,h,0.6674110252059999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
231,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,1.0,57.0,138.0,38.0,b,0.734272798858,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
232,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,1.0,60.0,141.0,58.0,h,0.683568199718,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
233,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,1.0,70.0,151.0,54.0,b,0.684142230632,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
234,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,1.0,71.0,152.0,26.0,h,0.7674133711839999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
235,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,1.0,79.0,160.0,42.0,h,0.7094996620290001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
236,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,2.0,0.0,161.0,54.0,b,0.6839578516079999,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
237,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,2.0,5.0,166.0,58.0,h,0.850632093818,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
238,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,2.0,11.0,172.0,18.0,b,0.800483197687,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
239,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,2.0,12.0,173.0,30.0,h,0.683511016556,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
240,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,2.0,14.0,175.0,46.0,h,0.566808256073,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
241,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,2.0,15.0,176.0,66.0,b,0.683776771621,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
242,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,2.0,23.0,184.0,26.0,b,0.40039353742,2020_Feb_26_0910,59.9527072484,duckFrog,2,False
243,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,2.0,24.0,185.0,42.0,h,0.901099896044,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
244,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,2.0,34.0,195.0,34.0,b,0.8175171805920001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
245,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,2.0,47.0,208.0,62.0,h,0.951042786197,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
246,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,2.0,53.0,214.0,70.0,b,1.05107848902,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
247,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,2.0,55.0,216.0,50.0,b,0.9340813819,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
248,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,2.0,56.0,217.0,78.0,h,0.667377668375,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
249,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,3.0,1.0,242.0,70.0,b,0.9343420051450001,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
250,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,3.0,11.0,252.0,18.0,b,0.750930692535,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
251,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,3.0,12.0,253.0,34.0,b,0.583961004013,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
252,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,3.0,13.0,254.0,54.0,b,0.66734761055,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
253,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,3.0,23.0,264.0,46.0,h,0.517068806002,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
254,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,3.0,24.0,265.0,42.0,h,0.700446761752,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
255,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCBottom.png,HinCong,b,quackR.wav,3.0,31.0,272.0,50.0,b,0.700470221505,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
256,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,3.0,36.0,277.0,22.0,b,0.550409885953,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
257,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCTop.png,HinCong,h,quackR.wav,3.0,38.0,279.0,26.0,h,0.650476746247,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
258,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,3.0,42.0,283.0,62.0,h,0.63387640228,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
259,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCL.png,HinCong,b,quackL.wav,3.0,50.0,291.0,38.0,b,0.43392999314499997,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
260,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCL.png,HinCong,h,quackL.wav,3.0,52.0,293.0,30.0,h,0.534049271344,2020_Feb_26_0910,59.9527072484,duckFrog,2,True
